text,label
ghaneha abdelkader mokded el fanen lekbir fil masra7iya mta3a gbal sna misalech kif t9admoula ta7iya ,1
bravoo w tawa ekbes 3lehoom f le3eb w nchallah lboutoula fii beb ejdiid,1
hh 9oul tmoto 3la lo5bezz,2
allah yarhmhom allaho akber,1
rip emino ba3dek ma3adch rap,1
mala hayawana lazimha titgas rougbitha hal moujirma,2
rabi yechfih wrabi ma3h,1
famech waheda tehibe dabire felouss tirekibe hedaya fil kariheba wela anedi dari fi kirewan ta3emali chicha wela keni vierge we tenajim min teli 3adi we te5ou 70d tekoun mil kirewan wela mistire wela soussa,2
bittawoufi9 nchalla,1
yastana fi taxi jama3i lmhamdia,2
fech ye7ki hetha ye5i jayebha zenga zenga dar dar fik rana fayekin bik,2
allah yar7ma nchallah,1
machabha tbarkalla to9tel ama ba5tha meyel lotf msikna sa3at rjel we5thin 9rouda wi9adsoulhom heki denya,1
wiouu 3al ezzebi,1
hh bdaou bettalhis wa hazan el 9offa,2
m3aallem ya slouma,1
meli w mal el3bed,2
beyen min ismou ya soo atks hh,1
gati big up,1
rabi ekoun fi 3onek wi kawik 3la men e3adik,1
asm3ha lel l5er,1
degoulas tkallm bel3arbi ki kadder rabbi,1
baed ma tarfekt lehkaya thawel tawa tsalaha,1
enti jam3ia hliktha w jowert meche kalssa kadb monafek tawa tchouf m,2
ech da5el cha3ben fi ga3ben ye5i la fle7t la fi koura w la fi siesa sayeb 3lik ezouz 9lam 5atik el fachal rekebkom men raskom lseskom mseken bdou ytbasklou,2
rabi m3ak incha allah,1
tunisie l aïd el idha aura lieu le juillet,0
tahchalek enty lyoum habat vd aal 1ere cas w hiya lyoum dhohret la 2eme ayya kel fala7 zidna vd a5er w kathrelna men les docteurs kima heka,2
alaich ilbaijiya si slim,1
ya sanfourr ya mjanenhom,1
mabrouk litounis,1
hazima ou5ra nwalou nal3bou 3la eme place,2
bravoo 7aja jdidaa nchlh tatla3 7louwa,1
brjoulia walid tounsi 3ayech 5ouya yezi brabi mech tal3a 3lik echa5sia meta3ek meta3 wahed,2
ti raby m3ahh mahoo eli may5alatch lel 3enbaa ey9ol ma9rashaa,1
rabby yfadhelhomlek,1
ey sa7bi nemchou el franca na3mlou loujou2 siyasi w ba3ed tji revoulution w na3mel 7izeb w nwali president,2
allah yarhmou wyej3al mathweh ejana,1
allah i5alik lina ou koul 3am wenti hay b123457890 5er,1
kan kalitou fi el7war w ksert barcha flous ma i3awedlek 7ad ta bien fait,1
allah yechfiih,1
nestaaref bik me yaaref de laarab ken etlayen houme sanoou lemnedif wlaarab yasnou fi licheaat amicalement hassen hermassi,2
koull aam w entoum b elf khir ,1
bayouta ya 4alia,1
allah lay na7ik 3lina ya ghali,1
hh slim rye7i,0
hh w hèdha wè7ed è5er,0
bn anniff slimm,1
bravo si slim marzouki houa sbab lblaé mahboul aw lmafhimch rou7ou,1
brabi n7eb ngoul 7aja barek lilli ya7kiw 3ala asyedkom taraji chkoune farik wa7id elli fil 3alem haz kol alkab ayam osbou3 lundi mardi mercredi jeudi vendredi samdi dimanche w zid ken ya3mlou nhar e5er rahou nhezou fih lakab brabi 5amou bech ta3mlou jam3ia 9bal mata3mlou stad entouma ne9setkom thakafet el alkab mata3erfouhech walla sadaktou rwe7kom elli entouma farik alkab brabi mazeltou tethakrou waktech e5er marra hazitou coupe walla boutoula mana7kich 3ad fikou 3ala rwe7kom brabi taraji kol 3am ya boutoula ya kass wel lefriki 3liha 3asses hh,1
raje3na karim chameri,0
si slim t es tj brave,1
w reportage,0
si slim lèzmek t5arej 3lina 7aj mas3oud w rgi3i w jbelii mech mta3 club africain wallah en thema 7aja o5ra karim chamarii mèfhimtech ena 3leh 5arej c deja howa mil kèfè2el 3alamiya fi club africain wallah 5sernèh,2
7louwa barcha bsaraha bravo à vous,1
nti khanza masmouma charfa rohi thajji,2
sahh rabi m3akom nchalah,1
allah issalmiik w 5aliik ya boss 9adééch intii kbiir,1
nchalla trata7na men simonii a7sen 7aja tnajem ta3melha,2
7asbouna alah wna3mal fihoum oikil alahoum 5afef nakabetina wdfa3 3ana chara l3ibad lkafirin waslo7 dinouna din saidouna mouhamed sala alahou 3alaih wsalm akbara taslim w3amer biladouna yalaita azananou ya3oudou yaouman fi zamani lma5lou3 3la la9al kona na3ichou lamna wlest9rar 5obz ou ma wlerheb la,1
nchalla rabbi m3ak yehfdek x yahmik president,1
hmd hmd,1
anahoumou b ghadena you9ameroun yajra7ouna anahomou 9ararana you7aseroun,2
rabby yarhmou,1
retour d âge wa3er hedi balak 3endha wahad ans f 3morha wela ktar,2
ahla jaw elyoum,1
kol aam winta hay bkir merci,1
i like it so much good job guys,1
quiconque attrape vend ou transporte une tortue marine dans la zone territoriale de la ville de sera puni d une a,1
you look amazing,1
lebled meyta bejou3 whwa ya7ki 3ala w w w wbreff 5aref yalemima,2
bravo ou rabi iwaf9ik n challah m 9amlin 3lik wil 3mala 3kla rabi n challah ma tib5ilch 3lina fi 7atta chay merci beaucoup si slim winchallah ijay 5ir,1
tal3 rajel ki bouh sob7an allh,1
tfou wjeh echer,2
hadi hayat khassa yabnadam,2
win mouchkla ya mwebna,2
kol chhour 3andhom 5aritet tari9 ken jite tbarmje fi 5arita bech te7tale el3elem rahi kemlet hal5arita w ben kolchay,0
asteghfr allah l3adhim,2
ba3d eli win n7elou tv nel9aw hekom lmnadher m9alba maya la3meri ets y9oulou fi klem feragh kifeh t7ebna netfarjo fiha,2
j adooree,1
amin a brabbi ech t7ib min li5ir 9allik ni5dmou 3ala rwa7na w attawa tji les resultats houa tawwa fi play off mizalou fih matchs itarrid chtar jam3ia w ikammil wella wella ya3mloulou 9anoun b dhimtou ya3mil les recrutements min tawwa brabbi chouia 7ikma tawwa a7na fi tombik el ma3m3a w maylzmouch ida5il balbla fi groupe w idha harbit championnat mazel deuxieme place w 7atta troisiéme tosli7 fi barnamjou elli houa mta3 snin,2
fahmi zabour le5er yghani wala yehki m3a 7wayjo,2
ouinou lembaza3 mathkarch messr oila ena massma3tech,2
sbé7 él 5iir tous les clubistes w nchallah ya rabbi marbou7a ghodwa 21h0 finale coupe d arabe hand ball,1
taw hedhi bled ta7kiw 3liha,2
ya3tik houta mahlek,1
brabi wehed yhadaddou fih w mkharjin aalin hajet w jarimet katl w aarka saret kodemou w thebou yahki yadhak w farhan w normal ti behi barcha eli jet lel radio w hket,2
sobhan allah,1
nasma3 fik men bravo wasel jenjoon nchallah t5arajha clip,1
ja3four habib lmaleyiin respect khouya lghali w omniti nrak fi denya bravoo,1
kol 3am inti et tous famiglia bi5ir ama berbi degage inti ou simoni,1
j aiime bravoo,1
krimaa mimi baldi w termet baya zardi,2
rabi ydhaher el7a9,1
mahlekom mabrouk,1
vraiment ya3tih issa7a heka irjel willa lawi7,1
kol 3am winti b5ir,1
dema jded m3a samsoum,1
il club kbira birkelha et joumhourha ikbssilna inti barka ye si slim ijouyiret,1
ma9na3nich w manant5bouch,2
bravo ama alla7 9alib el a7zab el kol tab7ath 3la masala7 dhayka,1
baddel l entreneur,1
hamza aroua,0
 21 clash mariem dabegh,2
lezemha tet7alhahahaha chid zarzouna khirilekhahahaha,2
lawken achouta eli marrhrou khlif kan 4alha l djabou imarkha,2
blastek khayybaa sami pourtant hedi bravoo,1
gati ma3lem,1
si slim svp kaiess elyakoubi c le meilleur merci,1
a5dm ya slim w mat3adlch 3la nabbara par ce que mahoumch wlad jam3ia,1
ahna bnina ou ma3ach ihezzou m3ana chay tawa ess ou est ou css bnou ou enta hadamt elli blétah ou ma3ach bech nhezzou m3ahom chay mademek t5amem btermtek,2
lezmek traja3 syestek khater tar9tek fessyesse classique barcha wmetwassalch nsi7a nenni e5tar men tew ye m3ahom ye m3a lmo3artha wkoun mou3areth wa7dek wbtari9tek wrekez men tew 3le taba9a lwosta welfa9ira wken t7eb kellemni tew no9llek ech te3mel,0
allah yarhamhom w na3mhom,1
fi kol marra na9ra fiha commentaire el we7ed dandouk 3la slim riahi eli chrena bifloussou nmout bidho7k,2
orphan black ta7founa 3alekher,1
raj3et elpage,0
apparemment te7ki 3ala rou7ha psk hiya masdar fased,2
tfouh tfouh,2
7alla m3ana wled el ghalya ma7la nchallah dima far7iin,1
mela wahta,1
daeth tn,2
rabi m3ak slim emma al8aleb elmar hadhe mouch katba nchala elmara ejaya kifig echa3eb chwaya metajama3 eli tesra3 fih,1
bravoo kolohom fachilounn wa fy koli chaa moutou bi gaidokom vive caa campione ,1
the godfather hahahaha,2
anii bent bengarden me n7eb ca nchalla marbou7 8odwa,1
nida tuons houwa ytlahs bach ikoun m3h,2
chhkrathomm ch3andkom ménnouu fi chkoun testablhouu yé5ii baarcha niféé9 w 7étta li 3omrouu snin wala yéfhémm ma5yébkomm,2
billehi ya si marzouki fik ala rouek waken mouch ennahda matkedh hata sout,2
wouuhh wweeouuhh mamsatkom ye 5ra yna3n,2
fatma hachicha dhaher fik men houwet hel aflam w la tkounchi wa7da men hak zwayez fil film 5it w bara,2
just sou2el sghir sama7ni kifeh we9fa,2
inchalah m en fomek rabii,1
sidi bouzid en cours nchallah,1
aweel cmnyr bravoo sanfouur,1
parole zabour mais mozika kal5a,2
ma tal9ah ken papak elli eda5alek bech y5arjek men la7keya w benesba l si lhedi z3ayem mchale9 3la rou7ek theb tala7a meskina 5atiha,2
raabi maak ya patron,1
zoghlami vraiment mekich nrml mdr mela 3bed,2
bisou je manvole j serais en tunisie inshallah,1
l boss president,1
clip massit massit maassiitt,2
mrakba yesser non,2
zina kon t3arat brk,1
rak 5riit fih,2
alah yarhmha ou rabi yosterr ell be9i,1
mala ra7a nchalah lba9ia,2
rabi yer7mou we saber ahlou,1
ahoma arjal ili lazem tunis,1
bravo lsidi bouzid à ma lkteblk fa9ra hethi 9adech 5alestou,1
toop manel,1
bravo 5idma tayra barcha snn kammel ya3tik el sa7a,1
combien le slip,1
9rayti 9rayti bara e5dem wa9ra ma3andhom man3oula tlémik ma5yb klemk,2
yn3n rab omok w rab bouk w rab rab rab wldiik ya 7ayawen,2
rabi yahdik ya mas5a,2
kolchay masrou9,2
mazouu ya si slim,1
oumourou te3ba bye bye,2
choufou ednadik mal9aw fech ykebchou cchir y kleb chiboub,2
b1 slim nous avec vous,1
wlh ghir 9ema,1
snes yli tahki felhkaya hadhi ama mo5hom ou9ef 3am wla kif hasou bele5tar ou fehmou ili jehom wehd met9adem 3lihom ou ichouf el9odem weleou yahkiou fi hkeyrt sidi tete el hamdou lelah ili je rajel 5alena enhezou rousna chweia fechera3 rabi m3ak ya si slim,1
si slim bjah rabbi hamza el mathlouthi raw a3az arriere droit fi tunis ben farou9 ben mostfa raw mahouch 5ir men dkhili,1
arrete de copier britney spears,2
bravo slim cha3b lefri9i kolo m3ak,1
ti b sa7to 3tah el wa9t w wela rais,2
stp nhib na3rif win local mta3 slim riahi omniti nchoufou,1
7asbi allah w ne3ma elwakil fikoum t7ebou tou7kmou fi blad kamla wenti equipe barrektha yezzi sayboha tounes rakoum raychtouha 3iib 3likoum,2
akermi bouzid efhem bellehi rak habeltni,2
inchallah conter el est ya rabi,1
sayb aalik mesiessa w mn lbled lkalbaa aandk lclub w tejry wra tounes,2
madbadalsh l coach w 7atta wé7éd mé staff,2
rabi m3ak kanak 3al 7a9,1
t chkoun bech t3aress bik,2
alh yar7mou wlh men akther esa7afiine eli rithom ma8roumine bel lefri9i,1
inchala 3amek mabrouk w oumniti fi ingblek ya ci slim,1
belek khadrouha ya madame bech katlouha rabbi wekilhom,1
hisa wala arewa3 tebarak lah man l djaziar rabi me3akoum nchlh,1
salam alaykom ana islami 9awmi w na7tarem si moncef barcha w houwa lmatal mta3i fel soumoud w tawajoh l9awmi l3arabi mais kan yeb3ed 3al 3elmaniya wa9tha n2akedlmech ykoun president enchallah,1
alkilabou tamba7 wal4alya wamya wetjik lamya ya5rou fih mela5er,2
almatlob sahafa 5asa bifriki talfza radio oi ila jarida hatha alhal hajma i3lamia kathib nifak hathi sahafat tarajia slim riahi tarajit taradat kolibali safka fachl asma3atchi haja fi sahafa tsaoir kan ja kolibali fi ca rahi hkaya o5ra,2
dislike 9ball ma netfarrej,2
akber mounafe9 lifri9i akber minek,2
ti beleh lkolkom katharto 3la mawaswkom ken leklem w barah hatilna af3al w menba3d taw na7kiw 3la nes lkol mayanfa3 m3akom kn siyest hetler taw tenthaf lebled w narte7o nes lkol 3andi ans nasma3 f kelmet 7oriya dimo9ratiya haw bes tet7asen a7wel dcha3b w mani nchouf kn fl 3aks w nes t7areb fi b3athha 3la 5ater lekresi donc a7na hal klem 3abina meno chkayer hatelna l af3el w apres taw na7kiyo,2
ty bara naik,2
mahleh sedrek,2
tijani raj3o,1
bravo slim riahi aftha7 likwazi,1
vraiment tres touchent rebi kabir wa haninen rebi yachafik ya yama wa yakhalilek wadik li hab yadahi 3alik,1
wa9tou mouch behy mousalsel 7a9ou ba3ed denya okhra w weled moufida bech najmou netfarjou fih,2
bravo abir,1
3idek mabroukya a7sene slim bel3alem,1
attanssa houm min yagtloun alabriya fi ay bougaa fait i alalem ta tabou à la saffek adimaa chaardou souryia libyia iraq,2
kol3am winti kir,1
mafibalkich inti maw 9ali mathroub fi layla 4ir howa mayi7kich hablitou layla,2
rabi ywaf9ek,1
l karti andheef dhahahaharli,1
allah y arhamha,1
ya fehri1 hh 7othoulna fi programme taw ma3adech nsakrouha tv,1
lemere ya msattkine,2
bravoo ihabbel,1
mala président 3ana wahrani w sgir inchala rabi ybaki esetr 3lik w 3al jam3ia ca,1
chedi blastek enti,2
ena nouchkr si slim ria7i 3ali 3mlou m3ana,1
brazzers school,2
rabi y9awik 3lehom si slim w rabi y5alik lina enti kbir w tab9a kbir,1
l3a9ba lel foot ya si sliim,1
tir nayek omik,2
blehi famch 5orda lw5aytek rani nheb karhba hâta 5orda bech nmout w ma so9tch hâta moutour,1
 8 vive ca vs slim,1
dima nafs l osloub,1
3ala kol 7al ilmou7ami hedha tawwa wallina na3rfouh ama houa maya3rifnech cha3b lifri9i walil7adith ba9illa,1
betbi3etkom bech t hezou el3asba ki kol 3am ya znatir boutoula beb siw9a,2
partie svp,1
j aime lel page,1
hh esna douiwaliya li chabeba ya 7asra 3ala za3ba3,2
oui el bled temchi en cas yssaybouha el foussed w nahna mara nessm3ou haw zouz min nida2 ser9ou million haw samir dilou tsawer m3a belhaj yetsawer 3la rouhou akhi ndabrou fih nahna les politiciens mta3na dakzhlinha forka w 3oud htab prochainement bech y9oulouna la3raiedh yodkhel lil toilette yakhi manadher hacha elli ma yestahelch manach na9ssin sore9 ne9ssin des hommes dáffaires yekhdmou el bled w ykhadmou ezzaouali elli jah el 3aid ba3d l entree scolaire fi9ou rana hazna el mee w n9oulou el 3am saba,2
hachti bèchwaya flouss za3ma,2
chkoun 9al thezha l esperance tawa entouma belekchi ta5sar conter l7awi,1
enchalah rabi yichfik ye kafon ye ghali,1
fuk you,2
rabi youafek el jami3 lilkhourouj bilbiled mina alazma,1
nes tal3et lelgamra w tjareb fi swari5 balistia w intoum leltaw etkawnou fil7kouma ya3tikem,2
rabi ibarek fik,1
chayakh 7ala mouch aadia,1
ched nikoulou omou elgahba sahtouh,2
oui 7ata wild 3amti 3oumrw 19ans l3boulw a3la 3a9lou w hézou m3ahom,2
chkun badel parameter loled,1
enti ta7an bétbi3ték,2
hak bach eti7 em3a esra2il bach et9ata3lik sormik,2
excellent mr le president en avant,1
tounis ta3ref koura il la5sara hiya ili itjiyeb latra7 tawa itchfou jam3iya kifeh jowertt 7assa viva ca,1
saiez raomdane t3ada wel 7amd me fema nar cha3la ylzemha tatfi eli t7eb ntafiwaha m3a b3adna tjini privè,0
nchaalah ykhroj lik loun li nchahia,1
ila mazbalat al tari5 merci mr le président,2
bravo slim riahi klemek shih w na7na bech nosobrou 7ata tarja3 ca ca,1
machaalah 3l tourbitou rabi yfadhlhelou machalah 3lih hmdulileh,1
allah ykchef halkom kima tekechfou fi ahouel la3bed,2
ti mala ra7a men wajho,2
happy b day inchallah kol 3am winti 7ay bi 5ir,1
inchalla rabi 9ader khir,1
akber mibon 3arfneh w7ki biflous marna mino chei kolkom kadaba wsore9,2
a3tini dalil ili hedhom dridi et troudi hcoun kal ili inti majbthomech et kolthom e7sbou rw7kom za3ma za3ma intouma zouz dridi et troudi et taaw na3tikom malyoun malyoun ok et ma3andekech 7as 7ata lawken tsajel teleph ken wizaret da5ilia 3ndha 7ak fel tasjil,1
mahlekom machallah yatek douda,1
bravo taïeb,1
wallah tfarajet 3la 5ater dholm mch behi ema vraiment heyla el7al9a loula waaw,1
magnifique la vidéohahahaha,1
chèhya tayba ya slouma w nchalah rabi m3ak,1
hh malla tartour,2
m3alem walah rabi 3inou ow a7na m3ah llabad walah,1
bnj m3alemm,1
sami trabelsi hh,0
bellehi etelhena b e3lem el 3ar chouf cha3mlo lbereh fi bel makchouf surtout eka nader mech rajel,2
5ali y9oulou ech yhem,1
brabi chkun ya3tini l frequace,1
ya weldi battel mouch mte3ek il chay hedha,2
enchallah mouled mabrouk saiid 3lik w 3la toute la famille,1
kol 3am wenty b elf khir,1
c une bonne decision de la part de mr mahdi jomaa rabby ikaouih,1
dima ettajrou b hmoum ezzawali,2
mamstikk chayy i3ayiff malade wlhh e5itt,2
rabi m3ak raj3ina layamat el majd,1
mrto ta3mal harakat mta3 97ab trotwarat,2
haw dharban ellougha,2
m3alem walah ama pk il parti amical mamnou3 3lina nod5lou,1
mela rodena tounes hakek si el bagra,2
assba liko yatahhanaet hhsi slim,2
hizo m3akom yassin harouch hh,0
ne7na cha3eb lbasit 8air 9adrin lina rabi,1
ne7bou match emta3 jem3iya ta3dihem tounsiya,1
mzlet omek ya menana,2
chbihe rkybke mazlou3a na9se melba9ouri,2
ana zaeda bach ninta bo,1
hab iwali boss wala basas tfouf,2
dheka 3lehh inta5book hh,2
da5lou nik omek l9a7ba kan mech howa rak tnik fesorfag fel 9asba,2
ben ayoub ysta7a9 you93ed fi club,1
jaded l tijeni bel3id y rayiss a7sen 7aja rahi matlab jomhour l galia l kol yahdik,0
tawa bellehi thebo ta3emlo jem3iya behya wtahki 3le la3keychi wallahi meyfidna fi chey,2
rabi ybareklek w yzidek men 5irou w ynajik men kol 3ine ta7esdek w taba4dhek,1
wal chamis azine menhoum,1
l3arfewi w ben mim yelzemhom kabsa kif ben chrifeya melle5er,2
koul chay wala wathi7 rja3 slim chiboub ili sri9 flous tounis w harabha lbara 3tahoum zouz dourou w rja3 rja3 ysib fina ita7an w slim riahi ili ma 3andou 7ara 3ala9a bili fa9rou liblad bil 3akss jab floussou w ja yistathmir fi tounis wala bih w 3alih w mamnou3 mi safar 7ata 9athia ma andou 9athiytou president ilghalia za3ma kan ja president mta3 i ll 5imej yssirlou haka jamais m3ana rabi wa7na m3a jam3iitna,2
ness kool kadheba mafamech wa7ed mayetfarejech fi baramjek min bizert l tataouin gedech te7chou fih cha3b schizophrène,1
chnwa t7ayartou 3la mama franssa,1
chalbi houssem 5oya lbhii hadhiika oumouri w asln ntouma lpublique tonsii ma tchaj3ou 7aad w ma thebouch chkon yousel law ken jii we7d 5aliiji wala machour raahi lfariina b zayed fi beli klemi s7iih m3a kool ihtiramti,2
bajya galbi wja3ni asl,1
zaboura nchalla tnj7,1
madametch el ben ali,2
bravo slim riahi forza ca on a totalement confiant a vous,1
chwayya hakka chwayya hakka,1
ma7lk 7alouma,1
kol 3am wenti b5ir cher président,1
très contente,1
chadou slim jeb flous men barra ama ma najmouch i chiddou ennes illi harbou bel flous malla bled rabbi maak slim,1
rouh neyik,2
mabrouk 3al club mabrouk slim riahi merci,1
haja fort walah,1
in challah kol am winti bi kayr,1
3adna thi9a fik w nchallah labess,1
kamalha elite walah melowel hattena dhohretli masta w baaed felekher hlet alekherr,1
wahra 3andha nesha,1
klemo shih howa machor bel 9oheb wel wabna li ysayb feha w kif mata3rfo li howa far5 mibon w mch rajel,2
e5dem w ahna m3ak boss,1
nchala ya rabi nchala yaba3thouni ll franca wala italia,2
mala msata ou aka mostfa ken mchit 3mmalet rijim ya bou bazoula mala za3ka,2
m3ak rabi sllouma yomhil wala yohmil rabi bayen elhag,1
cha3b mridh w 9atlou el korh wel 7e9d l ay mra 3andha chakhseya w t9oul kelmetha c pour ca ma ysadd9ou yal9aw ay msiba y7ebbou ylabbsouhelha,2
hh malla,1
rod belek tetfachlek el aajla aad,2
sahbi ben ammar bien wallah y3rf ejoub w bakoul hekma zada w berzna mala enjim eji raes el tounis rak sfaxi kin laflos eli sefrtha l3a lefrik srftha la css w sfax blidik mouch khir 3la fekra kartaj w tounis elkoul fi den sfaxya m3ntha eli eheb ekon raes tounis lizem ykoun 3ndo ch3bya kbera fi sfax moch lafriki lili efhim fi seysa rabi m3ak khouya w nachallah ch3b tounis el koul ekoun m3ak,1
mabrouk youser,1
hahahaha ma39oul a conditions yetla3bou latra7 el kol bel joumhour d,1
ra2is nchalah,1
rabi efadhlina sale7 thabti,1
bref entouma barnemej tefah w bel3ani tal3ou fl marek l we9i7in hethom bch ta3mlou bihom l buzz 7fadhneh ri9 hetha,2
baranikomek ya 5rayri telhné fel 97ab wel mwaben li 3indkom fel 5rayer mta3kom w ma3atech t7ot feli maya3nikech ya 5rayri,2
eli fi live 5anchour tw ynik like,2
za3im a l a,1
accord de prinicipe entre le club africain est bernard casoni,1
ya3tih 3aasba madem titmanikou 3lih yarhmik yaben 3li,2
mansinach asslkoum wbabour essouf ta raison takrah tounes ya 7afid legwera d kouna nasm3oulek lilassaf achadid ya kaboul lefransis,2
rabbi maak ye maalem,1
brabi 3endek tabarka ma tansahach,1
ala raw3a track,1
bellehi sakar fomok si slim min waktech wallit thel fi fommok w tahki fi siyessa w aslan ech fahmik fiha,2
salem 3arassoul nchllh hajj magboul y a rabbi,1
hh wahdek,1
